PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Train,Spending,Group,GroupNumber,FirstName,LastName,CabinDeck,CabinSide,CabinNum
0339_02,Earth,False,F/75/P,55 Cancri e,15.0,False,638.0,0.0,7.0,0.0,0.0,Alber Colleruces,False,645.0,0339,02,Alber,Colleruces,F,P,75
0339_03,Earth,False,F/75/P,TRAPPIST-1e,25.0,False,10.0,2.0,755.0,0.0,9.0,Kirky Colleruces,False,776.0,0339,03,Kirky,Colleruces,F,P,75
0339_04,Earth,True,G/56/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Shelle Perkings,False,0.0,0339,04,Shelle,Perkings,G,P,56
0339_05,Earth,True,G/56/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Davisy Colleruces,False,0.0,0339,05,Davisy,Colleruces,G,P,56
0339_06,Earth,False,F/75/P,TRAPPIST-1e,16.0,False,1395.0,0.0,0.0,21.0,522.0,Wandy Colleruces,False,1938.0,0339,06,Wandy,Colleruces,F,P,75
0339_07,Earth,False,G/56/P,TRAPPIST-1e,48.0,False,1.0,0.0,259.0,308.0,450.0,Berta Barnolderg,False,1018.0,0339,07,Berta,Barnolderg,G,P,56
0339_08,Earth,False,F/75/P,TRAPPIST-1e,36.0,False,0.0,69.0,0.0,0.0,796.0,Shalle Barnolderg,False,865.0,0339,08,Shalle,Barnolderg,F,P,75
0342_01,Earth,False,E/19/P,PSO J318.5-22,19.0,False,0.0,74.0,610.0,0.0,,Teryla Headardyer,False,684.0,0342,01,Teryla,Headardyer,E,P,19
0342_02,Earth,True,G/58/P,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Blanie Headardyer,False,0.0,0342,02,Blanie,Headardyer,G,P,58
0344_01,Europa,True,C/8/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Zibah Stranbeate,False,0.0,0344,01,Zibah,Stranbeate,C,P,8
0344_02,Europa,False,C/8/P,55 Cancri e,54.0,False,0.0,8.0,4391.0,4882.0,7.0,,False,9288.0,0344,02,,,C,P,8
0349_01,Europa,,A/4/S,TRAPPIST-1e,33.0,False,0.0,1030.0,0.0,3490.0,5832.0,Meropus Ametic,False,10352.0,0349,01,Meropus,Ametic,A,S,4
0349_02,Europa,True,A/4/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Ametic,False,0.0,0349,02,Kaffias,Ametic,A,S,4
0349_03,Europa,False,A/4/S,TRAPPIST-1e,33.0,False,23.0,0.0,737.0,493.0,1373.0,Misadr Ametic,False,2626.0,0349,03,Misadr,Ametic,A,S,4
0349_04,Europa,True,A/4/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Ametic,False,0.0,0349,04,Alderak,Ametic,A,S,4
0349_05,Europa,False,A/4/S,TRAPPIST-1e,23.0,False,0.0,1468.0,0.0,704.0,1193.0,Celavar Ametic,False,3365.0,0349,05,Celavar,Ametic,A,S,4
0349_06,Europa,False,A/4/S,TRAPPIST-1e,26.0,False,8.0,67.0,0.0,393.0,1975.0,Duhratz Ametic,False,2443.0,0349,06,Duhratz,Ametic,A,S,4
0351_01,Mars,True,F/77/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Macon Fache,False,0.0,0351,01,Macon,Fache,F,P,77
0353_01,Earth,True,G/61/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Arla Jacostanley,False,0.0,0353,01,Arla,Jacostanley,G,P,61
0353_02,Earth,True,G/61/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Delley Jacostanley,False,0.0,0353,02,Delley,Jacostanley,G,P,61
0354_01,Earth,False,F/79/P,PSO J318.5-22,70.0,False,130.0,0.0,1247.0,0.0,3.0,Hary Waltonson,False,1380.0,0354,01,Hary,Waltonson,F,P,79
0362_01,Earth,False,F/80/P,TRAPPIST-1e,20.0,False,0.0,1704.0,3.0,0.0,0.0,Eddiey Gardonadox,False,1707.0,0362,01,Eddiey,Gardonadox,F,P,80
0363_01,Earth,False,E/22/S,TRAPPIST-1e,31.0,False,273.0,722.0,1.0,0.0,0.0,Doray Fowlesterez,False,996.0,0363,01,Doray,Fowlesterez,E,S,22
0363_02,Earth,False,E/22/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Kimmy Fowlesterez,False,0.0,0363,02,Kimmy,Fowlesterez,E,S,22
0363_03,Earth,True,E/22/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Jenn Fowlesterez,False,0.0,0363,03,Jenn,Fowlesterez,E,S,22
0364_01,Mars,False,F/81/P,TRAPPIST-1e,45.0,False,288.0,0.0,932.0,4.0,0.0,Cinkes Chité,False,1224.0,0364,01,Cinkes,Chité,F,P,81
0364_02,Mars,False,,TRAPPIST-1e,37.0,False,731.0,0.0,517.0,50.0,0.0,Anakes Chité,False,1298.0,0364,02,Anakes,Chité,,P,
0366_01,Earth,True,G/52/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,0366,01,,,G,S,52
0367_01,Europa,False,D/11/S,55 Cancri e,55.0,False,0.0,538.0,0.0,6.0,5288.0,Misa Dischod,False,5832.0,0367,01,Misa,Dischod,D,S,11
0374_01,Earth,False,F/86/P,TRAPPIST-1e,18.0,False,0.0,251.0,,0.0,553.0,Harrie Sterreray,False,804.0,0374,01,Harrie,Sterreray,F,P,86
0374_02,Earth,False,,TRAPPIST-1e,36.0,False,6.0,0.0,0.0,783.0,0.0,Tamie Sterreray,False,789.0,0374,02,Tamie,Sterreray,,P,
0386_01,Mars,False,D/12/S,TRAPPIST-1e,59.0,False,1678.0,,0.0,0.0,0.0,Docoos Fiha,False,1678.0,0386,01,Docoos,Fiha,D,S,12
0390_01,Europa,True,G/67/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Anda Mejiaddox,False,0.0,0390,01,Anda,Mejiaddox,G,P,67
0393_01,Earth,False,G/58/S,55 Cancri e,46.0,False,4908.0,1.0,3.0,1.0,14.0,Dellia Whitledges,False,4927.0,0393,01,Dellia,Whitledges,G,S,58
0394_01,Mars,False,F/87/P,TRAPPIST-1e,29.0,False,87.0,1192.0,67.0,0.0,3.0,Seat Facke,False,1349.0,0394,01,Seat,Facke,F,P,87
0399_01,Earth,True,G/68/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Rayle Lewinton,False,0.0,0399,01,Rayle,Lewinton,G,P,68
0400_01,Europa,True,C/10/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Azaleha Aroodint,False,0.0,0400,01,Azaleha,Aroodint,C,P,10
0404_01,Mars,False,F/88/P,TRAPPIST-1e,28.0,False,4.0,0.0,2219.0,0.0,0.0,Tot Kate,False,2223.0,0404,01,Tot,Kate,F,P,88
0406_01,Earth,False,F/70/S,TRAPPIST-1e,26.0,False,708.0,183.0,10.0,0.0,0.0,Ryany Prinson,False,901.0,0406,01,Ryany,Prinson,F,S,70
0414_01,Earth,False,F/93/P,TRAPPIST-1e,32.0,False,642.0,0.0,759.0,332.0,1444.0,Bara Hutchinton,False,3177.0,0414,01,Bara,Hutchinton,F,P,93
0416_01,Earth,False,E/23/S,TRAPPIST-1e,18.0,False,658.0,0.0,0.0,0.0,5.0,Lina Ocherman,False,663.0,0416,01,Lina,Ocherman,E,S,23
0418_01,Earth,False,F/94/P,TRAPPIST-1e,50.0,False,1.0,0.0,0.0,736.0,0.0,Salley Brantuarez,False,737.0,0418,01,Salley,Brantuarez,F,P,94
0419_01,Earth,False,G/70/P,TRAPPIST-1e,47.0,False,239.0,75.0,487.0,7.0,0.0,Line Monsoney,False,808.0,0419,01,Line,Monsoney,G,P,70
0419_02,Earth,True,G/70/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,0419,02,,,G,P,70
0419_03,Earth,True,G/70/P,,35.0,False,0.0,0.0,0.0,0.0,0.0,Erman Monsoney,False,0.0,0419,03,Erman,Monsoney,G,P,70
0420_01,Earth,False,F/95/P,TRAPPIST-1e,49.0,False,189.0,,0.0,882.0,0.0,Sethew Kellson,False,1071.0,0420,01,Sethew,Kellson,F,P,95
0421_01,Europa,False,C/12/P,55 Cancri e,32.0,False,0.0,2116.0,6252.0,0.0,81.0,Eleb Bradiary,False,8449.0,0421,01,Eleb,Bradiary,C,P,12
0422_01,Earth,False,G/61/S,TRAPPIST-1e,63.0,False,4.0,6.0,0.0,,835.0,Eline Hooperez,False,845.0,0422,01,Eline,Hooperez,G,S,61
0424_01,Mars,False,F/73/S,TRAPPIST-1e,54.0,False,129.0,0.0,441.0,1028.0,0.0,Fow Tité,False,1598.0,0424,01,Fow,Tité,F,S,73
0426_01,Earth,False,F/74/S,TRAPPIST-1e,21.0,False,128.0,0.0,20.0,628.0,0.0,Branca Hoppers,False,776.0,0426,01,Branca,Hoppers,F,S,74
0440_01,Mars,False,D/14/P,TRAPPIST-1e,38.0,False,1030.0,1347.0,197.0,3.0,0.0,Supce Gre,False,2577.0,0440,01,Supce,Gre,D,P,14
0443_01,Mars,False,E/24/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Erpie,False,0.0,0443,01,Beeres,Erpie,E,S,24
0450_01,Earth,False,F/82/S,PSO J318.5-22,32.0,False,1.0,0.0,858.0,0.0,689.0,Bobara Mallerez,False,1548.0,0450,01,Bobara,Mallerez,F,S,82
0451_01,Europa,True,C/17/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Eltares Witive,False,0.0,0451,01,Eltares,Witive,C,S,17
0455_01,Europa,False,D/16/P,TRAPPIST-1e,30.0,False,0.0,870.0,67.0,1.0,461.0,Winork Aiming,False,1399.0,0455,01,Winork,Aiming,D,P,16
0464_01,Earth,True,G/68/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Dwindy Emenez,False,0.0,0464,01,Dwindy,Emenez,G,S,68
0467_01,Mars,True,D/17/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Gonut Keen,False,0.0,0467,01,Gonut,Keen,D,P,17
0467_02,Mars,True,D/17/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Cings Keen,False,0.0,0467,02,Cings,Keen,D,P,17
0467_03,Mars,True,D/17/P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Crunch Keen,False,0.0,0467,03,Crunch,Keen,D,P,17
0467_04,Mars,False,D/17/P,TRAPPIST-1e,59.0,False,53.0,0.0,2736.0,0.0,0.0,Choney Keen,False,2789.0,0467,04,Choney,Keen,D,P,17
0469_01,Europa,False,C/18/S,TRAPPIST-1e,31.0,False,0.0,2522.0,0.0,0.0,2756.0,Zanino Femoused,False,5278.0,0469,01,Zanino,Femoused,C,S,18
0473_01,Earth,False,F/102/P,TRAPPIST-1e,25.0,False,246.0,0.0,541.0,0.0,16.0,Randa Sweett,False,803.0,0473,01,Randa,Sweett,F,P,102
0478_01,Europa,False,C/14/P,TRAPPIST-1e,38.0,False,8.0,147.0,0.0,7668.0,46.0,Gimph Mallisly,False,7869.0,0478,01,Gimph,Mallisly,C,P,14
0478_02,Europa,True,C/14/P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Mallisly,False,0.0,0478,02,Aldun,Mallisly,C,P,14
0479_01,Europa,True,B/16/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Merabik Trovetert,False,0.0,0479,01,Merabik,Trovetert,B,S,16
0483_01,Europa,True,D/18/P,TRAPPIST-1e,28.0,,0.0,0.0,0.0,0.0,0.0,Caphact Flutorly,False,0.0,0483,01,Caphact,Flutorly,D,P,18
0483_02,Europa,False,D/18/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Alatik Flutorly,False,0.0,0483,02,Alatik,Flutorly,D,P,18
0484_01,Mars,True,F/104/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Eles Hotty,False,0.0,0484,01,Eles,Hotty,F,P,104
0486_01,Earth,False,G/75/P,55 Cancri e,21.0,False,0.0,0.0,687.0,0.0,21.0,Wallyn Gletonerson,False,708.0,0486,01,Wallyn,Gletonerson,G,P,75
0489_01,Mars,True,E/31/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Fal Knike,False,0.0,0489,01,Fal,Knike,E,P,31
0489_02,Mars,True,F/105/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Rios Knike,False,0.0,0489,02,Rios,Knike,F,P,105
0491_01,Mars,False,F/106/P,PSO J318.5-22,37.0,False,,0.0,1022.0,15.0,0.0,Len Cobson,False,1037.0,0491,01,Len,Cobson,F,P,106
0492_01,Mars,False,D/17/S,TRAPPIST-1e,34.0,False,648.0,0.0,371.0,38.0,0.0,Eggies Pate,False,1057.0,0492,01,Eggies,Pate,D,S,17
0493_01,Earth,True,G/72/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,0493,01,,,G,S,72
0494_01,Europa,True,C/15/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mizark Ereatible,False,0.0,0494,01,Mizark,Ereatible,C,P,15
0494_02,Europa,False,C/15/P,TRAPPIST-1e,19.0,False,1.0,1378.0,63.0,163.0,659.0,Weznif Ereatible,False,2264.0,0494,02,Weznif,Ereatible,C,P,15
0495_01,Earth,True,G/73/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Richan,False,0.0,0495,01,Nelly,Richan,G,S,73
0495_02,Earth,True,G/73/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Monard Richan,False,0.0,0495,02,Monard,Richan,G,S,73
0495_03,Earth,True,G/73/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Etha Richan,False,0.0,0495,03,Etha,Richan,G,S,73
0495_04,Earth,False,G/73/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Bonyam Richan,False,0.0,0495,04,Bonyam,Richan,G,S,73
0495_05,Earth,False,G/73/S,TRAPPIST-1e,34.0,False,1729.0,17.0,0.0,,1298.0,Ellena Richan,False,3044.0,0495,05,Ellena,Richan,G,S,73
0495_06,Earth,False,G/73/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Man Richan,False,0.0,0495,06,Man,Richan,G,S,73
0496_01,Earth,False,G/77/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Belix Kennetty,False,0.0,0496,01,Belix,Kennetty,G,P,77
0496_02,Earth,True,G/77/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Ianna Kennetty,False,0.0,0496,02,Ianna,Kennetty,G,P,77
0497_01,Mars,True,F/107/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Muebix Mepie,False,0.0,0497,01,Muebix,Mepie,F,P,107
0505_01,Earth,False,F/108/P,TRAPPIST-1e,21.0,False,15.0,345.0,18.0,486.0,0.0,Paulah Reenez,False,864.0,0505,01,Paulah,Reenez,F,P,108
0508_01,Europa,False,D/20/P,55 Cancri e,37.0,False,4105.0,2081.0,1.0,118.0,446.0,Elerops Cassiding,False,6751.0,0508,01,Elerops,Cassiding,D,P,20
0509_01,Earth,True,,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Ewins,False,0.0,0509,01,Alfrey,Ewins,,S,
0511_01,Earth,False,G/76/S,,17.0,False,441.0,0.0,131.0,315.0,5.0,Jaye Noelan,False,892.0,0511,01,Jaye,Noelan,G,S,76
0514_01,Earth,True,G/79/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Erie Tersony,False,0.0,0514,01,Erie,Tersony,G,P,79
0524_01,Europa,False,T/0/S,TRAPPIST-1e,35.0,False,0.0,6442.0,672.0,238.0,60.0,Tabius Frogauded,False,7412.0,0524,01,Tabius,Frogauded,T,S,0
0526_01,Earth,True,G/80/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Elody Daughessey,False,0.0,0526,01,Elody,Daughessey,G,P,80
0530_01,Europa,False,B/21/S,TRAPPIST-1e,17.0,False,760.0,752.0,0.0,16.0,2471.0,Jihalla Embleng,False,3999.0,0530,01,Jihalla,Embleng,B,S,21
0530_02,Europa,False,B/21/S,55 Cancri e,39.0,False,0.0,547.0,0.0,1121.0,4641.0,Geonkaa Embleng,False,6309.0,0530,02,Geonkaa,Embleng,B,S,21
0530_03,Europa,True,B/21/S,55 Cancri e,56.0,,0.0,0.0,0.0,0.0,0.0,Unukat Embleng,False,0.0,0530,03,Unukat,Embleng,B,S,21
0532_01,Europa,False,B/22/S,55 Cancri e,35.0,False,3424.0,20.0,0.0,442.0,1130.0,Quarkib Groughty,False,5016.0,0532,01,Quarkib,Groughty,B,S,22
0532_02,Europa,True,B/22/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Rasalm Groughty,False,0.0,0532,02,Rasalm,Groughty,B,S,22
0535_01,Earth,False,E/34/S,PSO J318.5-22,29.0,False,0.0,0.0,288.0,395.0,0.0,Adria Mcneiley,False,683.0,0535,01,Adria,Mcneiley,E,S,34
0536_01,Mars,False,F/94/S,TRAPPIST-1e,15.0,False,4922.0,0.0,2427.0,0.0,0.0,Pid Vloaf,False,7349.0,0536,01,Pid,Vloaf,F,S,94
0536_02,Mars,False,E/35/S,,37.0,False,1063.0,133.0,99.0,2.0,0.0,Blues Vloaf,False,1297.0,0536,02,Blues,Vloaf,E,S,35
0541_01,Europa,True,B/23/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Jabbab Dident,False,0.0,0541,01,Jabbab,Dident,B,S,23
0543_01,Earth,True,G/85/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yolas Pooley,False,0.0,0543,01,Yolas,Pooley,G,P,85
0544_01,Europa,False,C/20/S,TRAPPIST-1e,18.0,False,4.0,9352.0,0.0,10.0,46.0,Lesaton Healist,False,9412.0,0544,01,Lesaton,Healist,C,S,20
0554_01,Mars,False,F/112/P,TRAPPIST-1e,61.0,False,2221.0,0.0,0.0,1.0,0.0,Chars Fone,False,2222.0,0554,01,Chars,Fone,F,P,112
0557_01,Mars,True,F/113/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Caks Spie,False,0.0,0557,01,Caks,Spie,F,P,113
0557_02,Mars,True,F/113/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mall Spie,False,0.0,0557,02,Mall,Spie,F,P,113
0558_01,Earth,False,F/101/S,TRAPPIST-1e,65.0,False,0.0,804.0,0.0,0.0,0.0,Julion Llonovancis,False,804.0,0558,01,Julion,Llonovancis,F,S,101
0562_01,Mars,False,F/104/S,TRAPPIST-1e,27.0,False,286.0,0.0,1023.0,0.0,0.0,Bases Shcad,False,1309.0,0562,01,Bases,Shcad,F,S,104
0562_02,Mars,True,F/104/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sex Shcad,False,0.0,0562,02,Sex,Shcad,F,S,104
0574_01,Mars,False,,TRAPPIST-1e,32.0,,2543.0,1.0,55.0,0.0,0.0,Mele Sha,False,2599.0,0574,01,Mele,Sha,,S,
0578_01,Earth,True,G/84/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Dont Hoppers,False,0.0,0578,01,Dont,Hoppers,G,S,84
0578_02,Earth,True,G/84/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Nance Hoppers,False,0.0,0578,02,Nance,Hoppers,G,S,84
0584_01,Earth,True,G/88/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Charry Hortis,False,0.0,0584,01,Charry,Hortis,G,P,88
0584_02,Earth,False,F/119/P,TRAPPIST-1e,16.0,False,0.0,379.0,0.0,2488.0,1.0,Caseya Hortis,False,2868.0,0584,02,Caseya,Hortis,F,P,119
0592_01,Earth,False,F/122/P,TRAPPIST-1e,41.0,False,0.0,1032.0,0.0,0.0,32.0,Juane Bakerson,False,1064.0,0592,01,Juane,Bakerson,F,P,122
0595_01,Earth,True,G/88/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Royce Yatters,False,0.0,0595,01,Royce,Yatters,G,S,88
0601_01,Earth,False,G/92/P,TRAPPIST-1e,16.0,False,0.0,492.0,0.0,0.0,0.0,Gracy Warrison,False,492.0,0601,01,Gracy,Warrison,G,P,92
0604_01,Earth,False,F/127/P,TRAPPIST-1e,17.0,False,0.0,24.0,673.0,0.0,0.0,Loisey Meltonway,False,697.0,0604,01,Loisey,Meltonway,F,P,127
0605_01,Earth,False,F/110/S,TRAPPIST-1e,40.0,False,5.0,0.0,3.0,447.0,424.0,Brank Romason,False,879.0,0605,01,Brank,Romason,F,S,110
0606_01,Earth,True,G/93/P,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,Elly Masquez,False,0.0,0606,01,Elly,Masquez,G,P,93
0613_01,Earth,True,B/26/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Auvan Stubtlarle,False,0.0,0613,01,Auvan,Stubtlarle,B,P,26
0613_02,Europa,True,B/26/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Stubtlarle,False,0.0,0613,02,Tetra,Stubtlarle,B,P,26
0616_01,,False,E/40/S,TRAPPIST-1e,31.0,False,0.0,428.0,,1154.0,1025.0,Arkaban Spriney,False,2607.0,0616,01,Arkaban,Spriney,E,S,40
0617_01,Mars,False,F/130/P,,18.0,False,1644.0,430.0,158.0,0.0,0.0,Choney Perta,False,2232.0,0617,01,Choney,Perta,F,P,130
0620_01,Mars,False,F/132/P,TRAPPIST-1e,51.0,True,755.0,6.0,284.0,102.0,,All Derte,False,1147.0,0620,01,All,Derte,F,P,132
0620_02,Mars,False,F/132/P,,20.0,False,0.0,0.0,1281.0,8.0,0.0,Frunad Derte,False,1289.0,0620,02,Frunad,Derte,F,P,132
0620_03,Mars,False,F/132/P,55 Cancri e,19.0,False,0.0,0.0,1435.0,15.0,0.0,Gibers Derte,False,1450.0,0620,03,Gibers,Derte,F,P,132
0621_01,Earth,False,E/41/S,TRAPPIST-1e,22.0,False,499.0,46.0,174.0,61.0,7.0,Calvia Spentley,False,787.0,0621,01,Calvia,Spentley,E,S,41
0622_01,Europa,False,B/27/P,55 Cancri e,41.0,False,0.0,1528.0,11.0,10243.0,17.0,Alram Contery,False,11799.0,0622,01,Alram,Contery,B,P,27
0624_01,Europa,False,E/42/S,TRAPPIST-1e,28.0,False,0.0,1048.0,1469.0,0.0,22.0,Spurin Cisorter,False,2539.0,0624,01,Spurin,Cisorter,E,S,42
0625_01,Mars,True,F/111/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Trise Perie,False,0.0,0625,01,Trise,Perie,F,S,111
0625_02,Mars,True,F/111/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,,False,0.0,0625,02,,,F,S,111
0625_03,Earth,True,F/111/S,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Flats Perie,False,0.0,0625,03,Flats,Perie,F,S,111
0626_01,Europa,True,B/24/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Aludram Impress,False,0.0,0626,01,Aludram,Impress,B,S,24
0626_02,Europa,True,B/24/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Emoted,False,0.0,0626,02,Dyonon,Emoted,B,S,24
0626_03,Europa,False,D/21/S,TRAPPIST-1e,25.0,True,30.0,5718.0,0.0,0.0,1385.0,Askedus Emoted,False,7133.0,0626,03,Askedus,Emoted,D,S,21
0627_01,Mars,False,D/22/S,TRAPPIST-1e,45.0,False,0.0,0.0,1057.0,0.0,0.0,Pil Bake,False,1057.0,0627,01,Pil,Bake,D,S,22
0632_01,Mars,False,F/134/P,TRAPPIST-1e,19.0,False,0.0,77.0,0.0,532.0,256.0,Idary Hebernandry,False,865.0,0632,01,Idary,Hebernandry,F,P,134
0632_02,Earth,False,E/37/P,PSO J318.5-22,16.0,False,72.0,4.0,1456.0,,0.0,Lilly Hebernandry,False,1532.0,0632,02,Lilly,Hebernandry,E,P,37
0632_03,Earth,True,G/97/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Terald Hebernandry,False,0.0,0632,03,Terald,Hebernandry,G,P,97
0640_01,Europa,True,D/26/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Suhelik Dedinder,False,0.0,0640,01,Suhelik,Dedinder,D,P,26
0640_02,Europa,True,D/26/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Tope Dedinder,False,0.0,0640,02,Tope,Dedinder,D,P,26
0648_01,Mars,False,D/27/P,55 Cancri e,36.0,False,748.0,0.0,222.0,0.0,0.0,Phams Colte,False,970.0,0648,01,Phams,Colte,D,P,27
0648_02,Mars,False,D/27/P,TRAPPIST-1e,21.0,False,1045.0,90.0,1110.0,333.0,0.0,Possh Colte,False,2578.0,0648,02,Possh,Colte,D,P,27
0649_01,Earth,False,G/99/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Andary Clean,False,0.0,0649,01,Andary,Clean,G,P,99
0651_01,Europa,True,D/28/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Terons Lendly,False,0.0,0651,01,Terons,Lendly,D,P,28
0652_01,Earth,True,G/96/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Natald Ashipson,False,0.0,0652,01,Natald,Ashipson,G,S,96
0652_02,Earth,False,G/96/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Marace Ashipson,False,0.0,0652,02,Marace,Ashipson,G,S,96
0652_03,Earth,False,G/96/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Analdy Ashipson,False,0.0,0652,03,Analdy,Ashipson,G,S,96
0652_04,Earth,False,F/116/S,TRAPPIST-1e,32.0,False,632.0,0.0,0.0,2.0,0.0,Mara Ashipson,False,634.0,0652,04,Mara,Ashipson,F,S,116
0652_05,Earth,False,G/96/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Eila Ashipson,False,0.0,0652,05,Eila,Ashipson,G,S,96
0654_01,Earth,False,G/100/P,TRAPPIST-1e,79.0,False,0.0,0.0,881.0,7.0,0.0,Tance Coley,False,888.0,0654,01,Tance,Coley,G,P,100
0662_01,Earth,False,F/139/P,TRAPPIST-1e,19.0,False,0.0,0.0,691.0,0.0,57.0,Marice Mcgowaymond,False,748.0,0662,01,Marice,Mcgowaymond,F,P,139
0666_01,Earth,True,G/100/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Willy Antoshipson,False,0.0,0666,01,Willy,Antoshipson,G,S,100
0666_02,Earth,False,F/119/S,TRAPPIST-1e,13.0,False,1.0,875.0,0.0,0.0,0.0,Weney Antoshipson,False,876.0,0666,02,Weney,Antoshipson,F,S,119
0667_01,Mars,False,D/29/P,TRAPPIST-1e,53.0,False,596.0,0.0,1608.0,505.0,0.0,Errohs Terry,False,2709.0,0667,01,Errohs,Terry,D,P,29
